,Date,Open,High,Low,Close,(High-Low),(Open-Close)
63,2022-07-28,4830.80,4838.20,4806.35,4825.35,31.85,5.45
64,2022-07-27,4770.40,4809.60,4765.40,4805.80,44.20,-35.40
65,2022-07-26,4801.65,4803.80,4765.35,4773.45,38.45,28.20
66,2022-07-25,4816.10,4816.20,4778.50,4797.35,37.70,18.75
67,2022-07-22,4827.60,4836.85,4803.25,4830.15,33.60,-2.55
68,2022-07-21,4773.70,4820.95,4768.25,4814.70,52.70,-41.00
69,2022-07-20,4823.15,4824.05,4770.80,4776.15,53.25,47.00
70,2022-07-19,4714.75,4757.00,4711.05,4744.00,45.95,-29.25
71,2022-07-18,4692.75,4728.95,4687.60,4722.75,41.35,-30.00
72,2022-07-15,4644.20,4668.15,4634.70,4661.65,33.45,-17.45
73,2022-07-14,4636.50,4641.25,4586.00,4621.60,55.25,14.90
74,2022-07-13,4664.20,4673.20,4606.95,4613.10,66.25,51.10
75,2022-07-12,4636.90,4676.35,4631.50,4642.05,44.85,-5.15
76,2022-07-11,4644.55,4667.85,4626.75,4657.40,41.10,-12.85
77,2022-07-08,4649.80,4674.05,4638.40,4669.65,35.65,-19.85
78,2022-07-07,4609.25,4620.65,4587.15,4616.05,33.50,-6.80
79,2022-07-06,4565.20,4589.55,4544.85,4582.60,44.70,-17.40
80,2022-07-05,4574.50,4622.15,4560.90,4568.35,61.25,6.15
81,2022-07-04,4518.25,4565.40,4509.65,4561.80,55.75,-43.55
82,2022-07-01,4605.65,4616.90,4494.60,4540.35,122.30,65.30
83,2022-06-30,4638.05,4665.30,4599.85,4619.80,65.45,18.25
84,2022-06-29,4565.30,4644.25,4562.60,4633.40,81.65,-68.10
85,2022-06-28,4555.80,4611.05,4550.05,4603.40,61.00,-47.60
86,2022-06-27,4581.45,4592.55,4558.15,4572.50,34.40,8.95
87,2022-06-24,4513.00,4537.25,4502.05,4522.15,35.20,-9.15
88,2022-06-23,4479.50,4523.05,4439.60,4481.40,83.45,-1.90
89,2022-06-22,4512.50,4512.55,4445.80,4466.80,66.75,45.70
90,2022-06-21,4475.35,4552.85,4458.80,4537.70,94.05,-62.35
91,2022-06-20,4503.35,4513.90,4405.55,4444.55,108.35,58.80
92,2022-06-17,4525.60,4567.90,4482.15,4498.10,85.75,27.50
93,2022-06-16,4697.45,4707.40,4534.30,4542.95,173.10,154.50
94,2022-06-15,4686.15,4692.85,4656.45,4663.95,36.40,22.20
95,2022-06-14,4658.15,4707.40,4656.05,4674.25,51.35,-16.10
96,2022-06-13,4699.35,4710.40,4641.95,4671.50,68.45,27.85
97,2022-06-10,4783.10,4814.00,4772.65,4784.10,41.35,-1.00
98,2022-06-09,4758.35,4837.65,4755.60,4831.95,82.05,-73.60
99,2022-06-08,4823.70,4843.30,4773.30,4783.35,70.00,40.35
100,2022-06-07,4813.75,4825.85,4792.45,4821.85,33.40,-8.10
101,2022-06-06,4848.50,4866.35,4819.50,4830.85,46.85,17.65
102,2022-06-03,4921.80,4925.90,4848.20,4852.80,77.70,69.00
103,2022-06-02,4841.00,4894.35,4827.00,4887.00,67.35,-46.00
104,2022-06-01,4880.30,4899.00,4832.35,4853.80,66.65,26.50
105,2022-05-31,4854.90,4909.65,4848.60,4877.30,61.05,-22.40
106,2022-05-30,4788.25,4868.75,4774.40,4863.40,94.35,-75.15
107,2022-05-27,4779.95,4786.05,4717.55,4744.35,68.50,35.60
108,2022-05-26,4744.95,4758.75,4650.05,4748.40,108.70,-3.45
109,2022-05-25,4794.60,4806.25,4724.20,4733.40,82.05,61.20
110,2022-05-24,4816.80,4831.10,4756.20,4772.30,74.90,44.50
111,2022-05-23,4855.55,4880.20,4798.45,4804.50,81.75,51.05
112,2022-05-20,4772.60,4837.25,4759.70,4828.95,77.55,-56.35
113,2022-05-19,4705.40,4733.75,4685.20,4700.70,48.55,4.70
114,2022-05-18,4861.45,4863.55,4785.50,4797.10,78.05,64.35
115,2022-05-17,4715.45,4843.10,4714.85,4835.20,128.25,-119.75
116,2022-05-16,4689.95,4729.95,4634.45,4696.40,95.50,-6.45
117,2022-05-13,4733.35,4762.50,4655.65,4669.15,106.85,64.20
118,2022-05-12,4747.45,4757.10,4644.30,4678.80,112.80,68.65
119,2022-05-11,4820.75,4858.85,4735.25,4783.65,123.60,37.10
120,2022-05-10,4856.75,4903.25,4801.75,4819.15,101.50,37.60
121,2022-05-09,4886.15,4907.45,4836.70,4872.30,70.75,13.85
122,2022-05-06,4919.20,4958.90,4900.90,4932.25,58.00,-13.05
123,2022-05-05,5058.15,5082.05,4967.45,4980.85,114.60,77.30
124,2022-05-04,5132.65,5144.95,4990.30,5014.85,154.65,117.80
125,2022-05-02,5082.85,5125.60,5072.85,5122.10,52.75,-39.25
126,2022-04-29,5239.80,5245.30,5115.50,5127.85,129.80,111.95
127,2022-04-28,5201.95,5230.65,5160.35,5207.55,70.30,-5.60
128,2022-04-27,5156.70,5192.25,5123.70,5149.40,68.55,7.30
129,2022-04-26,5140.80,5205.75,5120.05,5195.30,85.70,-54.50
130,2022-04-25,5146.10,5152.70,5068.65,5090.25,84.05,55.85
131,2022-04-22,5203.15,5239.15,5188.75,5197.05,50.40,6.10
132,2022-04-21,5205.55,5246.20,5194.80,5237.85,51.40,-32.30
133,2022-04-20,5128.80,5187.45,5117.90,5169.30,69.55,-40.50
134,2022-04-19,5148.45,5187.05,5065.30,5102.85,121.75,45.60
135,2022-04-18,5114.00,5122.15,5069.15,5110.40,53.00,3.60
136,2022-04-13,5150.25,5183.40,5125.95,5142.60,57.45,7.65
137,2022-04-12,5201.20,5202.60,5114.00,5130.90,88.60,70.30
138,2022-04-11,5201.75,5241.70,5196.50,5214.50,45.20,-12.75
139,2022-04-08,5170.80,5222.05,5151.90,5209.65,70.15,-38.85
140,2022-04-07,5205.10,5220.80,5140.25,5149.75,80.55,55.35
141,2022-04-06,5162.75,5234.25,5159.75,5218.60,74.50,-55.85
142,2022-04-05,5174.65,5195.95,5151.00,5183.50,44.95,-8.85
143,2022-04-04,5095.65,5155.50,5086.75,5152.30,68.75,-56.65
144,2022-04-01,5026.00,5105.00,5023.30,5095.75,81.70,-69.75
145,2022-03-31,5035.40,5037.85,5001.70,5018.55,36.15,16.85
146,2022-03-30,5012.25,5037.05,4991.70,5029.55,45.35,-17.30
147,2022-03-29,4976.25,4988.80,4965.75,4981.35,23.05,-5.10
148,2022-03-28,4941.35,4951.75,4887.40,4949.20,64.35,-7.85
149,2022-03-25,4934.85,4950.15,4897.90,4921.15,52.25,13.70
150,2022-03-24,4857.25,4921.35,4855.40,4916.80,65.95,-59.55
151,2022-03-23,4907.35,4916.05,4868.80,4882.85,47.25,24.50
152,2022-03-22,4837.10,4894.05,4814.50,4890.95,79.55,-53.85
153,2022-03-21,4911.60,4921.85,4829.20,4834.15,92.65,77.45
154,2022-03-17,4893.35,4924.50,4874.05,4917.40,50.45,-24.05
155,2022-03-16,4804.35,4847.65,4792.50,4843.35,55.15,-39.00
156,2022-03-15,4815.95,4828.35,4715.45,4754.30,112.90,61.65
157,2022-03-14,4790.20,4815.90,4759.00,4811.05,56.90,-20.85
158,2022-03-11,4758.70,4800.70,4747.85,4797.45,52.85,-38.75
159,2022-03-10,4796.05,4810.70,4730.55,4773.95,80.15,22.10
160,2022-03-09,4652.80,4729.60,4629.00,4708.55,100.60,-55.75
161,2022-03-08,4565.65,4627.95,4511.20,4620.70,116.75,-55.05
162,2022-03-07,4571.15,4591.50,4513.75,4578.50,77.75,-7.35
163,2022-03-04,4707.30,4713.15,4626.40,4655.70,86.75,51.60
164,2022-03-03,4813.20,4826.65,4730.45,4741.80,96.20,71.40
165,2022-03-02,4768.75,4818.05,4740.80,4774.75,77.25,-6.00
166,2022-02-28,4658.90,4807.15,4633.95,4798.75,173.20,-139.85
167,2022-02-25,4659.15,4732.75,4655.80,4699.75,76.95,-40.60
168,2022-02-24,4708.65,4742.65,4570.60,4581.65,172.05,127.00
169,2022-02-23,4877.60,4889.45,4833.00,4842.40,56.45,35.20
170,2022-02-22,4790.90,4865.90,4775.80,4855.90,90.10,-65.00
171,2022-02-21,4919.65,4945.25,4875.25,4893.25,70.00,26.40
172,2022-02-18,4965.70,4993.50,4936.20,4942.85,57.30,22.85
173,2022-02-17,4998.10,5019.55,4960.35,4979.20,59.20,18.90
174,2022-02-16,4995.25,5019.90,4957.55,4977.10,62.35,18.15
175,2022-02-15,4862.35,4988.65,4826.80,4982.00,161.85,-119.65
176,2022-02-14,4920.10,4922.90,4818.90,4832.40,104.00,87.70
177,2022-02-11,5021.05,5031.55,4971.50,4991.95,60.05,29.10
178,2022-02-10,5044.55,5058.20,5012.00,5048.75,46.20,-4.20
179,2022-02-09,5003.25,5034.85,4991.85,5030.75,43.00,-27.50
180,2022-02-08,5013.75,5019.80,4930.00,4982.10,89.80,31.65
181,2022-02-07,5040.95,5059.80,4966.75,4994.85,93.05,46.10
182,2022-02-04,5057.95,5079.25,5030.05,5036.90,49.20,21.05
183,2022-02-03,5117.55,5125.95,5042.15,5053.90,83.80,63.65
184,2022-02-02,5138.15,5145.00,5103.00,5120.15,42.00,18.00
185,2022-02-01,5097.25,5125.80,5019.10,5109.90,106.70,-12.65
186,2022-01-31,5030.20,5081.40,5007.35,5056.75,74.05,-26.55
187,2022-01-28,4996.05,5055.35,4968.20,4977.95,87.15,18.10
188,2022-01-27,4959.80,4973.55,4887.70,4950.40,85.85,9.40
189,2022-01-25,4909.35,5009.15,4857.95,5000.70,151.20,-91.35
190,2022-01-24,5095.25,5117.90,4913.45,4952.25,204.45,143.00
191,2022-01-21,5148.90,5176.05,5066.45,5100.45,109.60,48.45
192,2022-01-20,5192.30,5207.85,5149.00,5185.50,58.85,6.80
193,2022-01-19,5211.65,5218.90,5159.55,5192.70,59.35,18.95
194,2022-01-18,5333.20,5338.80,5197.60,5209.65,141.20,123.55
195,2022-01-17,5280.10,5330.20,5270.55,5324.75,59.65,-44.65
196,2022-01-14,5254.45,5287.30,5236.15,5276.85,51.15,-22.40
197,2022-01-13,5237.35,5267.25,5224.30,5261.85,42.95,-24.50
198,2022-01-12,5187.05,5230.90,5180.25,5227.40,50.65,-40.35
199,2022-01-11,5132.30,5162.90,5122.25,5149.65,40.65,-17.35
200,2022-01-10,5110.95,5136.85,5096.10,5133.40,40.75,-22.45
201,2022-01-07,5081.95,5111.30,5057.45,5090.70,53.85,-8.75
202,2022-01-06,5086.35,5086.35,5038.70,5061.65,47.65,24.70
203,2022-01-05,5072.40,5108.45,5051.50,5103.15,56.95,-30.75
204,2022-01-04,5028.50,5072.80,5014.95,5068.70,57.85,-40.20
205,2022-01-03,4959.00,5015.10,4955.65,5010.30,59.45,-51.30
206,2021-12-31,4917.15,4968.25,4913.30,4949.90,54.95,-32.75
207,2021-12-30,4929.80,4939.05,4897.05,4904.90,42.00,24.90
208,2021-12-29,4936.05,4955.05,4921.70,4933.30,33.35,2.75
209,2021-12-28,4904.85,4946.85,4904.20,4942.35,42.65,-37.50
210,2021-12-27,4865.60,4892.70,4836.10,4883.15,56.60,-17.55
211,2021-12-24,4943.30,4944.25,4856.30,4880.65,87.95,62.65
212,2021-12-23,4918.60,4935.15,4905.40,4925.05,29.75,-6.45
213,2021-12-22,4832.75,4894.70,4831.25,4888.45,63.45,-55.70
214,2021-12-21,4801.65,4857.90,4782.60,4822.95,75.30,-21.30
215,2021-12-20,4842.10,4844.95,4692.70,4754.15,152.25,87.95
216,2021-12-17,4997.00,5002.10,4883.65,4891.35,118.45,105.65
217,2021-12-16,5039.80,5039.80,4984.00,5005.50,55.80,34.30
218,2021-12-15,5032.25,5045.80,4991.45,5000.20,54.35,32.05
219,2021-12-14,5009.80,5047.00,4999.80,5030.50,47.20,-20.70
220,2021-12-13,5124.20,5131.05,5035.85,5039.35,95.20,84.85
221,2021-12-10,5059.05,5090.30,5053.80,5083.40,36.50,-24.35
222,2021-12-09,5057.10,5079.60,5028.15,5070.20,51.45,-13.10
223,2021-12-08,4998.65,5039.40,4996.40,5031.65,43.00,-33.00
224,2021-12-07,4935.90,4983.15,4919.70,4960.70,63.45,-24.80
225,2021-12-06,5004.50,5009.20,4895.00,4903.90,114.20,100.60
226,2021-12-03,5061.75,5080.30,4992.55,4997.10,87.75,64.65
227,2021-12-02,5002.20,5055.15,4992.50,5048.70,62.65,-46.50
228,2021-12-01,4996.75,5017.40,4957.70,4993.00,59.70,3.75
229,2021-11-30,4996.95,5054.70,4936.85,4959.35,117.85,37.60
230,2021-11-29,5009.15,5031.90,4915.10,4979.10,116.80,30.05
231,2021-11-26,5150.60,5153.05,4988.70,5003.00,164.35,147.60
232,2021-11-25,5136.20,5210.90,5111.55,5200.10,99.35,-63.90
233,2021-11-24,5169.40,5204.20,5115.50,5134.05,88.70,35.35
234,2021-11-23,5047.65,5157.30,5031.20,5146.55,126.10,-98.90
235,2021-11-22,5185.10,5189.65,5026.90,5075.05,162.75,110.05
236,2021-11-18,5247.40,5259.15,5161.65,5177.15,97.50,70.25
237,2021-11-17,5252.00,5294.00,5238.50,5245.60,55.50,6.40
238,2021-11-16,5345.70,5350.35,5255.15,5273.80,95.20,71.90
239,2021-11-15,5337.15,5362.80,5314.45,5334.00,48.35,3.15
240,2021-11-12,5295.35,5330.80,5269.35,5323.05,61.45,-27.70
241,2021-11-11,5299.95,5319.10,5243.95,5265.40,75.15,34.55
242,2021-11-10,5280.30,5320.60,5267.10,5312.45,53.50,-32.15
243,2021-11-09,5282.60,5299.15,5267.45,5289.90,31.70,-7.30
244,2021-11-08,5232.00,5270.50,5190.00,5265.80,80.50,-33.80
245,2021-11-04,5185.50,5196.15,5180.40,5186.00,15.75,-0.50
246,2021-11-03,5143.00,5183.25,5129.70,5157.70,53.55,-14.70
247,2021-11-02,5151.90,5170.95,5115.90,5123.90,55.05,28.00
248,2021-11-01,5076.60,5141.80,5061.85,5135.75,79.95,-59.15
249,2021-10-29,5076.25,5113.65,4987.15,5045.10,126.50,31.15
250,2021-10-28,5140.30,5160.75,5065.75,5082.20,95.00,58.10
251,2021-10-27,5177.75,5199.15,5133.00,5145.75,66.15,32.00
252,2021-10-26,5117.85,5177.75,5116.65,5169.30,61.10,-51.45
253,2021-10-25,5168.00,5177.45,5044.40,5098.85,133.05,69.15
254,2021-10-22,5178.75,5195.65,5117.90,5141.15,77.75,37.60
255,2021-10-21,5244.50,5244.55,5135.55,5159.95,109.00,84.55
256,2021-10-20,5257.00,5286.45,5171.70,5201.35,114.75,55.65
257,2021-10-19,5345.75,5345.95,5233.75,5248.75,112.20,97.00
258,2021-10-18,5319.90,5337.50,5289.75,5296.05,47.75,23.85
259,2021-10-14,5250.50,5290.80,5239.45,5269.85,51.35,-19.35
260,2021-10-13,5180.05,5240.60,5168.55,5215.05,72.05,-35.00
261,2021-10-12,5147.55,5166.75,5111.30,5150.00,55.45,-2.45
262,2021-10-11,5152.80,5183.00,5143.10,5147.20,39.90,5.60
263,2021-10-08,5124.30,5133.40,5087.80,5122.85,45.60,1.45
264,2021-10-07,5110.15,5119.95,5084.30,5087.70,35.65,22.45
265,2021-10-06,5147.70,5160.45,5047.10,5060.45,113.35,87.25
266,2021-10-05,5073.30,5130.75,5067.90,5125.30,62.85,-52.00
267,2021-10-04,5045.65,5083.10,5031.35,5068.95,51.75,-23.30
268,2021-10-01,5014.45,5039.20,4992.70,5023.00,46.50,-8.55
269,2021-09-30,5053.00,5060.60,5010.40,5025.35,50.20,27.65
270,2021-09-29,5022.50,5059.55,5001.45,5043.90,58.10,-21.40
271,2021-09-28,5038.35,5083.80,4991.90,5024.50,91.90,13.85
272,2021-09-27,5022.15,5029.20,4991.55,5021.60,37.65,0.55
273,2021-09-24,5043.20,5049.75,4987.70,4998.65,62.05,44.55
274,2021-09-23,4966.60,5024.90,4964.45,5020.20,60.45,-53.60
275,2021-09-22,4916.75,4953.70,4913.00,4936.65,40.70,-19.90
276,2021-09-21,4876.05,4914.25,4863.55,4909.85,50.70,-33.80
277,2021-09-20,4891.85,4942.55,4859.40,4876.45,83.15,15.40
278,2021-09-17,4973.45,4989.30,4916.80,4931.15,72.50,42.30
279,2021-09-16,4951.40,4962.00,4929.35,4954.30,32.65,-2.90
280,2021-09-15,4871.80,4941.85,4871.50,4931.70,70.35,-59.90
281,2021-09-14,4854.75,4871.95,4850.05,4862.00,21.90,-7.25
282,2021-09-13,4861.90,4861.90,4818.50,4842.60,43.40,19.30
283,2021-09-09,4820.85,4856.35,4819.70,4852.10,36.65,-31.25
284,2021-09-08,4855.80,4863.10,4801.20,4833.00,61.90,22.80
285,2021-09-07,4851.25,4862.25,4814.95,4846.60,47.30,4.65
286,2021-09-06,4861.40,4888.55,4834.70,4840.80,53.85,20.60
287,2021-09-03,4799.65,4835.45,4782.95,4830.70,52.50,-31.05
288,2021-09-02,4729.05,4782.85,4726.10,4773.70,56.75,-44.65
289,2021-09-01,4729.65,4743.90,4707.10,4727.75,36.80,1.90
290,2021-08-31,4654.10,4714.95,4633.95,4709.85,81.00,-55.75
291,2021-08-30,4586.20,4650.00,4577.60,4640.65,72.40,-54.45
292,2021-08-27,4523.90,4577.70,4511.70,4563.30,66.00,-39.40
293,2021-08-26,4529.05,4534.00,4493.25,4509.50,40.75,19.55
294,2021-08-25,4540.80,4549.55,4522.50,4526.00,27.05,14.80
295,2021-08-24,4497.20,4530.05,4489.30,4526.20,40.75,-29.00
296,2021-08-23,4526.65,4529.15,4429.55,4473.15,99.60,53.50
297,2021-08-20,4529.00,4559.45,4475.00,4490.90,84.45,38.10
298,2021-08-18,4581.20,4602.00,4560.05,4573.40,41.95,7.80
299,2021-08-17,4573.15,4592.80,4528.40,4568.80,64.40,4.35
300,2021-08-16,4576.55,4591.80,4556.35,4569.80,35.45,6.75
301,2021-08-13,4537.55,4569.40,4532.70,4565.55,36.70,-28.00
302,2021-08-12,4500.20,4533.15,4494.35,4528.75,38.80,-28.55
303,2021-08-11,4470.20,4493.95,4434.70,4489.00,59.25,-18.80
304,2021-08-10,4488.85,4504.05,4427.70,4464.30,76.35,24.55
305,2021-08-09,4533.60,4533.60,4464.55,4476.15,69.05,57.45
306,2021-08-06,4545.65,4567.65,4513.35,4518.05,54.30,27.60
307,2021-08-05,4522.25,4564.85,4504.75,4543.30,60.10,-21.05
308,2021-08-04,4563.55,4576.40,4515.25,4520.35,61.15,43.20
309,2021-08-03,4521.30,4557.05,4502.60,4551.70,54.45,-30.40
310,2021-08-02,4460.35,4503.30,4450.35,4500.00,52.95,-39.65
311,2021-07-30,4430.10,4467.95,4416.25,4432.30,51.70,-2.20
312,2021-07-29,4439.75,4447.55,4415.60,4420.20,31.95,19.55
313,2021-07-28,4419.85,4421.20,4345.75,4417.50,75.45,2.35
314,2021-07-27,4458.25,4463.60,4400.80,4416.00,62.80,42.25
315,2021-07-26,4455.30,4474.25,4435.70,4446.50,38.55,8.80
316,2021-07-23,4504.15,4505.10,4452.60,4456.35,52.50,47.80
317,2021-07-22,4456.75,4491.05,4430.75,4484.55,60.30,-27.80
318,2021-07-20,4440.75,4452.35,4393.30,4412.50,59.05,28.25
319,2021-07-19,4433.55,4478.85,4415.20,4438.50,63.65,-4.95
320,2021-07-16,4430.65,4460.35,4420.65,4456.75,39.70,-26.10
321,2021-07-15,4412.85,4436.90,4408.15,4420.95,28.75,-8.10
322,2021-07-14,4397.90,4411.75,4394.75,4402.15,17.00,-4.25
323,2021-07-13,4399.70,4405.00,4385.10,4398.25,19.90,1.45
324,2021-07-12,4378.25,4400.75,4360.70,4374.55,40.05,3.70
325,2021-07-09,4346.85,4363.10,4325.55,4358.45,37.55,-11.60
326,2021-07-08,4377.15,4389.45,4341.30,4351.05,48.15,26.10
327,2021-07-07,4365.55,4381.25,4355.30,4377.15,25.95,-11.60
328,2021-07-06,4373.80,4400.25,4365.55,4371.50,34.70,2.30
329,2021-07-05,4358.90,4378.30,4355.15,4371.90,23.15,-13.00
330,2021-07-02,4341.80,4346.15,4326.70,4338.30,19.45,3.50
331,2021-07-01,4348.75,4352.75,4321.30,4327.35,31.45,21.40
332,2021-06-30,4363.00,4370.95,4334.90,4339.25,36.05,23.75
333,2021-06-29,4363.45,4384.55,4340.45,4350.05,44.10,13.40
334,2021-06-28,4395.65,4395.95,4356.75,4362.10,39.20,33.55
335,2021-06-25,4385.20,4385.25,4349.80,4371.50,35.45,13.70
336,2021-06-24,4403.05,4405.75,4357.90,4367.10,47.85,35.95
337,2021-06-23,4450.95,4451.15,4388.70,4392.65,62.45,58.30
338,2021-06-22,4434.70,4461.55,4419.75,4425.80,41.80,8.90
339,2021-06-21,4337.05,4412.40,4331.35,4407.10,81.05,-70.05
340,2021-06-18,4404.10,4406.50,4292.20,4376.65,114.30,27.45
341,2021-06-17,4396.40,4435.20,4369.05,4391.05,66.15,5.35
342,2021-06-16,4473.40,4477.50,4410.10,4422.40,67.40,51.00
343,2021-06-15,4496.90,4499.10,4469.35,4475.90,29.75,21.00
344,2021-06-14,4457.55,4478.60,4374.30,4472.35,104.30,-14.80
345,2021-06-11,4491.65,4513.30,4455.90,4471.90,57.40,19.75
346,2021-06-10,4485.75,4497.35,4467.15,4473.05,30.20,12.70
347,2021-06-09,4521.60,4530.00,4429.65,4455.70,100.35,65.90
348,2021-06-08,4519.45,4520.40,4480.25,4506.30,40.15,13.15
349,2021-06-07,4456.00,4517.75,4447.30,4505.15,70.45,-49.15
350,2021-06-04,4425.65,4446.70,4409.55,4432.65,37.15,-7.00
351,2021-06-03,4387.45,4419.95,4385.55,4414.45,34.40,-27.00
352,2021-06-02,4324.25,4370.45,4324.15,4364.05,46.30,-39.80
353,2021-06-01,4339.90,4363.30,4312.80,4332.55,50.50,7.35
354,2021-05-31,4288.95,4336.55,4271.15,4327.90,65.40,-38.95
355,2021-05-28,4254.30,4296.85,4245.75,4280.65,51.10,-26.35
356,2021-05-27,4228.10,4243.05,4209.35,4230.05,33.70,-1.95
357,2021-05-26,4235.90,4237.15,4214.65,4217.50,22.50,18.40
358,2021-05-25,4244.50,4244.50,4212.90,4216.25,31.60,28.25
359,2021-05-24,4202.80,4226.05,4187.95,4213.15,38.10,-10.35
360,2021-05-21,4189.05,4204.05,4185.65,4194.65,18.40,-5.60
361,2021-05-20,4202.05,4207.75,4159.10,4166.85,48.65,35.20
362,2021-05-19,4196.10,4218.35,4182.55,4191.05,35.80,5.05
363,2021-05-18,4184.60,4204.70,4175.05,4198.05,29.65,-13.45
364,2021-05-17,4146.10,4154.05,4106.00,4148.75,48.05,-2.65
365,2021-05-14,4168.70,4169.05,4083.80,4124.90,85.25,43.80
366,2021-05-12,4191.25,4206.15,4127.30,4145.05,78.85,46.20
367,2021-05-11,4121.60,4194.00,4111.90,4185.95,82.10,-64.35
368,2021-05-10,4134.05,4156.20,4125.40,4152.65,30.80,-18.60
369,2021-05-07,4101.95,4119.75,4095.50,4107.30,24.25,-5.35
370,2021-05-06,4079.20,4086.70,4056.70,4083.40,30.00,-4.20
