,Date,Open,High,Low,Close,(High-Low),(Open-Close)
28,2022-09-20,12422.20,12763.90,12417.30,12750.70,346.60,-328.50
29,2022-09-19,12366.95,12396.15,12185.40,12369.60,210.75,-2.65
30,2022-09-16,12548.00,12556.75,12315.50,12346.85,241.25,201.15
31,2022-09-15,12704.45,12732.80,12480.70,12518.85,252.10,185.60
32,2022-09-14,12587.30,12776.15,12587.30,12682.20,188.85,-94.90
33,2022-09-13,12729.90,12762.90,12718.35,12745.60,44.55,-15.70
34,2022-09-12,12707.85,12759.75,12695.10,12715.25,64.65,-7.40
35,2022-09-09,12716.80,12814.25,12662.90,12689.30,151.35,27.50
36,2022-09-08,12775.60,12776.50,12638.65,12689.95,137.85,85.65
37,2022-09-07,12542.55,12717.45,12539.90,12696.30,177.55,-153.75
38,2022-09-06,12597.20,12624.30,12567.35,12598.00,56.95,-0.80
39,2022-09-05,12507.95,12579.80,12444.90,12565.55,134.90,-57.60
40,2022-09-02,12587.65,12634.95,12485.45,12506.15,149.50,81.50
41,2022-09-01,12619.30,12701.95,12546.35,12555.00,155.60,64.30
42,2022-08-30,12588.90,12715.75,12560.90,12699.40,154.85,-110.50
43,2022-08-29,12380.65,12565.90,12352.65,12545.75,213.25,-165.10
44,2022-08-26,12662.95,12683.25,12569.05,12580.45,114.20,82.50
45,2022-08-25,12710.75,12717.60,12563.75,12593.25,153.85,117.50
46,2022-08-24,12716.10,12760.75,12585.85,12644.00,174.90,72.10
47,2022-08-23,12499.45,12710.05,12498.80,12683.55,211.25,-184.10
48,2022-08-22,12723.35,12794.60,12565.50,12588.25,229.10,135.10
49,2022-08-19,12935.95,12982.05,12771.75,12799.95,210.30,136.00
50,2022-08-18,12934.35,12948.35,12797.45,12935.75,150.90,-1.40
51,2022-08-17,12987.00,13011.90,12936.35,12979.25,75.55,7.75
52,2022-08-16,12896.75,12962.60,12867.85,12933.85,94.75,-37.10
53,2022-08-12,13016.50,13017.50,12830.45,12864.00,187.05,152.50
54,2022-08-11,12998.40,13033.75,12961.40,13014.20,72.35,-15.80
55,2022-08-10,12986.25,13053.10,12915.50,12950.70,137.60,35.55
56,2022-08-08,12952.05,12962.95,12878.10,12940.25,84.85,11.80
57,2022-08-05,13003.85,13068.30,12920.00,12939.75,148.30,64.10
58,2022-08-04,12720.05,12992.25,12681.30,12982.35,310.95,-262.30
59,2022-08-03,12789.05,12829.10,12618.20,12682.00,210.90,107.05
60,2022-08-02,12765.50,12792.95,12699.95,12780.40,93.00,-14.90
61,2022-08-01,12835.40,12883.75,12707.70,12766.85,176.05,68.55
62,2022-07-29,12677.75,12835.45,12526.30,12776.55,309.15,-98.80
63,2022-07-28,12665.60,12682.20,12500.20,12660.65,182.00,4.95
64,2022-07-27,12341.65,12647.75,12301.85,12628.95,345.90,-287.30
65,2022-07-26,12495.65,12508.80,12325.00,12341.90,183.80,153.75
66,2022-07-25,12612.35,12640.80,12454.25,12488.80,186.55,123.55
67,2022-07-22,12687.80,12711.15,12573.90,12617.55,137.25,70.25
68,2022-07-21,12710.10,12756.35,12599.50,12651.75,156.85,58.35
69,2022-07-20,12786.40,12786.40,12685.60,12711.50,100.80,74.90
70,2022-07-19,12680.40,12820.25,12663.15,12682.20,157.10,-1.80
71,2022-07-18,12827.35,12869.40,12668.45,12713.45,200.95,113.90
72,2022-07-15,12775.40,12800.75,12665.00,12732.00,135.75,43.40
73,2022-07-14,12664.40,12855.65,12630.50,12721.00,225.15,-56.60
74,2022-07-13,12494.70,12639.15,12442.55,12622.30,196.60,-127.60
75,2022-07-12,12516.50,12587.30,12428.75,12450.65,158.55,65.85
76,2022-07-11,12447.85,12598.70,12386.90,12564.85,211.80,-117.00
77,2022-07-08,12449.30,12460.05,12392.35,12449.45,67.70,-0.15
78,2022-07-07,12408.70,12450.85,12370.60,12389.70,80.25,19.00
79,2022-07-06,12264.00,12350.70,12220.40,12331.15,130.30,-67.15
80,2022-07-05,12254.65,12373.90,12217.40,12233.75,156.50,20.90
81,2022-07-04,12240.30,12344.55,12143.95,12218.20,200.60,22.10
82,2022-07-01,12124.45,12296.30,12084.00,12260.90,212.30,-136.45
83,2022-06-30,12176.15,12252.60,12110.20,12159.35,142.40,16.80
84,2022-06-29,12139.45,12249.80,12099.35,12210.95,150.45,-71.50
85,2022-06-28,12224.40,12235.95,12100.85,12214.55,135.10,9.85
86,2022-06-27,12275.80,12325.75,12200.10,12221.55,125.65,54.25
87,2022-06-24,12173.25,12270.50,12150.55,12178.40,119.95,-5.15
88,2022-06-23,11969.95,12145.05,11947.90,12127.20,197.15,-157.25
89,2022-06-22,12050.65,12147.65,11893.15,11939.05,254.50,111.60
90,2022-06-21,11887.00,12118.05,11882.70,12098.35,235.35,-211.35
91,2022-06-20,11815.00,11886.10,11726.40,11847.90,159.70,-32.90
92,2022-06-17,12000.65,12038.25,11745.05,11803.95,293.20,196.70
93,2022-06-16,12321.60,12330.50,12022.45,12066.65,308.05,254.95
94,2022-06-15,12248.40,12299.55,12204.75,12261.35,94.80,-12.95
95,2022-06-14,12140.30,12283.35,12135.75,12218.50,147.60,-78.20
96,2022-06-13,12288.25,12410.75,12130.65,12191.85,280.10,96.40
97,2022-06-10,12363.70,12447.65,12330.20,12419.20,117.45,-55.50
98,2022-06-09,12284.80,12481.95,12228.10,12465.90,253.85,-181.10
99,2022-06-08,12279.90,12341.15,12170.45,12317.80,170.70,-37.90
100,2022-06-07,12352.85,12362.70,12189.65,12279.65,173.05,73.20
101,2022-06-06,12406.60,12463.80,12360.60,12412.40,103.20,-5.80
102,2022-06-03,12556.80,12622.35,12401.65,12418.80,220.70,138.00
103,2022-06-02,12407.40,12518.60,12376.70,12500.35,141.90,-92.95
104,2022-06-01,12665.85,12665.85,12393.90,12443.75,271.95,222.10
105,2022-05-31,12608.25,12690.55,12527.80,12604.45,162.75,3.80
106,2022-05-30,12731.65,12822.65,12662.90,12671.15,159.75,60.50
107,2022-05-27,12635.40,12688.05,12555.85,12669.95,132.20,-34.55
108,2022-05-26,12606.40,12655.25,12398.40,12557.50,256.85,48.90
109,2022-05-25,12749.00,12808.30,12526.05,12543.85,282.25,205.15
110,2022-05-24,12908.80,12926.20,12666.30,12691.60,259.90,217.20
111,2022-05-23,13121.00,13253.80,12854.00,12889.20,399.80,231.80
112,2022-05-20,12718.80,13089.40,12707.95,13065.50,381.45,-346.70
113,2022-05-19,12646.75,12743.40,12574.05,12600.85,169.35,45.90
114,2022-05-18,12767.80,12942.90,12756.30,12881.55,186.60,-113.75
115,2022-05-17,12627.45,12759.15,12548.65,12745.95,210.50,-118.50
116,2022-05-16,12634.70,12687.40,12536.55,12608.25,150.85,26.45
117,2022-05-13,12534.25,12764.60,12521.90,12629.50,242.70,-95.25
118,2022-05-12,12514.80,12521.60,12299.20,12424.45,222.40,90.35
119,2022-05-11,12530.15,12632.20,12407.60,12557.65,224.60,-27.50
120,2022-05-10,12753.90,12869.40,12557.75,12596.30,311.65,157.60
121,2022-05-09,12727.65,12856.65,12665.30,12785.00,191.35,-57.35
