,Date,Open,High,Low,Close,(High-Low),(Open-Close)
206,2021-12-31,38708.15,38861.10,38468.40,38701.00,392.70,7.15
207,2021-12-30,38231.15,38897.60,38153.35,38658.80,744.25,-427.65
208,2021-12-29,38269.10,38484.90,38181.90,38274.65,303.00,-5.55
209,2021-12-28,38184.60,38500.25,38164.45,38357.80,335.80,-173.20
210,2021-12-27,37722.90,38029.30,37431.00,37988.50,598.30,-265.60
211,2021-12-24,37657.15,37822.15,37417.65,37727.80,404.50,-70.65
212,2021-12-23,37190.30,37528.00,37086.90,37362.80,441.10,-172.50
213,2021-12-22,36853.85,37014.75,36669.00,36989.15,345.75,-135.30
214,2021-12-21,36159.20,36970.55,36147.60,36627.15,822.95,-467.95
215,2021-12-20,36411.85,36598.35,35559.30,35916.45,"1,039.05",495.40
216,2021-12-17,36704.20,37013.25,36497.95,36647.90,515.30,56.30
217,2021-12-16,36078.30,36354.85,35979.15,36160.30,375.70,-82.00
218,2021-12-15,36033.90,36060.00,35536.15,35737.20,523.85,296.70
219,2021-12-14,35946.75,36252.05,35637.85,36102.55,614.20,-155.80
220,2021-12-13,36104.35,36507.30,35984.55,36050.55,522.75,53.80
221,2021-12-10,35820.05,35974.75,35652.20,35939.60,322.55,-119.55
222,2021-12-09,35963.70,36114.00,35573.35,35946.35,540.65,17.35
223,2021-12-08,35584.80,36131.95,35576.85,35959.05,555.10,-374.25
224,2021-12-07,35136.55,35384.00,34756.60,35272.30,627.40,-135.75
225,2021-12-06,35835.45,35953.75,34828.15,34879.40,"1,125.60",956.05
226,2021-12-03,36314.80,36518.80,35784.15,35848.05,734.65,466.75
227,2021-12-02,35504.80,36195.65,35418.25,36157.85,777.40,-653.05
228,2021-12-01,35143.00,35652.20,35123.95,35428.95,528.25,-285.95
229,2021-11-30,35018.90,35654.20,34918.60,35043.75,735.60,-24.85
230,2021-11-29,34382.40,35104.35,33953.90,34870.75,"1,150.45",-488.35
231,2021-11-26,35024.70,35190.10,34512.60,34606.10,677.50,418.60
232,2021-11-25,34978.00,35365.75,34934.55,35300.25,431.20,-322.25
233,2021-11-24,35627.95,35662.60,34828.30,34966.25,834.30,661.70
234,2021-11-23,35206.00,35645.45,34707.85,35504.40,937.60,-298.40
235,2021-11-22,36097.00,36097.00,35224.55,35478.95,872.45,618.05
236,2021-11-18,36641.55,36702.40,35867.30,36007.00,835.10,634.55
237,2021-11-17,36623.75,36835.95,36431.25,36660.90,404.70,-37.15
238,2021-11-16,36555.25,36794.25,36429.90,36643.85,364.35,-88.60
239,2021-11-15,36391.10,36646.25,36302.95,36465.30,343.30,-74.20
240,2021-11-12,35860.10,36378.05,35732.75,36332.25,645.30,-472.15
241,2021-11-11,35626.65,35697.00,35141.30,35583.65,555.70,43.00
242,2021-11-10,35635.05,35862.45,35576.20,35722.95,286.25,-87.90
243,2021-11-09,35839.20,36117.95,35763.85,35815.10,354.10,24.10
244,2021-11-08,35606.00,35852.50,35177.95,35782.35,674.55,-176.35
245,2021-11-04,35403.00,35452.35,35302.45,35334.25,149.90,68.75
246,2021-11-03,35351.45,35525.75,35093.05,35177.10,432.70,174.35
247,2021-11-02,35334.25,35522.35,35076.15,35177.35,446.20,156.90
248,2021-11-01,34677.30,35328.55,34654.95,35289.95,673.60,-612.65
249,2021-10-29,34820.30,35178.75,34288.55,34408.75,890.20,411.55
250,2021-10-28,35575.65,35575.65,34787.10,34913.60,788.55,662.05
251,2021-10-27,35245.05,35578.00,35163.05,35503.90,414.95,-258.85
252,2021-10-26,35181.70,35699.85,34957.75,35162.35,742.10,19.35
253,2021-10-25,35467.10,35521.05,34529.85,35005.40,991.20,461.70
254,2021-10-22,35892.65,36297.20,35098.20,35394.65,"1,199.00",498.00
255,2021-10-21,36988.90,36988.90,35624.50,35913.60,"1,364.40","1,075.30"
256,2021-10-20,37188.15,37463.90,36534.50,36846.80,929.40,341.35
257,2021-10-19,36841.60,37491.85,36720.00,37106.35,771.85,-264.75
258,2021-10-18,36012.00,36400.60,35863.40,36306.35,537.20,-294.35
259,2021-10-14,35921.45,36412.45,35571.40,35744.80,841.05,176.65
260,2021-10-13,35053.70,35324.45,34872.40,35285.60,452.05,-231.90
261,2021-10-12,35179.20,35294.15,34512.80,34869.75,781.35,309.45
262,2021-10-11,35494.40,35690.40,34768.95,35179.95,921.45,314.45
263,2021-10-08,35920.55,36703.55,35786.30,36402.00,917.25,-481.45
264,2021-10-07,35323.60,35903.95,35233.30,35703.85,670.65,-380.25
265,2021-10-06,35689.55,35801.50,35003.05,35075.80,798.45,613.75
266,2021-10-05,34978.40,35650.85,34781.60,35544.30,869.25,-565.90
267,2021-10-04,34923.80,35184.55,34778.25,35126.15,406.30,-202.35
268,2021-10-01,34955.50,35100.90,34719.80,34780.60,381.10,174.90
269,2021-09-30,35394.90,35408.10,34975.60,35028.00,432.50,366.90
270,2021-09-29,34894.90,35578.30,34733.95,35282.65,844.35,-387.75
271,2021-09-28,36082.00,36082.00,34924.55,35239.95,"1,157.45",842.05
272,2021-09-27,37335.90,37345.05,35968.75,36034.40,"1,376.30","1,301.50"
273,2021-09-24,37128.75,37823.15,37055.00,37103.25,768.15,25.50
274,2021-09-23,36691.95,36867.45,36532.45,36816.90,335.00,-124.95
275,2021-09-22,36154.05,36713.15,36145.95,36422.40,567.20,-268.35
276,2021-09-21,35609.10,36127.80,35332.85,36086.05,794.95,-476.95
277,2021-09-20,35462.40,36130.55,35346.20,35400.05,784.35,62.35
278,2021-09-17,35915.40,36131.25,35527.00,35646.50,604.25,268.90
279,2021-09-16,36151.35,36310.75,35694.85,35852.40,615.90,298.95
280,2021-09-15,35462.35,36200.00,35375.35,36075.20,824.65,-612.85
281,2021-09-14,35224.25,35476.90,35020.70,35431.50,456.20,-207.25
282,2021-09-13,34688.30,35242.50,34573.70,35129.60,668.80,-441.30
283,2021-09-09,34676.20,34862.85,34530.00,34802.30,332.85,-126.10
284,2021-09-08,34973.90,34979.30,34515.45,34678.20,463.85,295.70
285,2021-09-07,35549.30,35581.55,34906.85,34951.25,674.70,598.05
286,2021-09-06,34992.05,35464.40,34855.95,35415.10,608.45,-423.05
287,2021-09-03,34744.45,34997.70,34490.65,34891.15,507.05,-146.70
288,2021-09-02,34218.25,34846.90,34051.90,34680.30,795.00,-462.05
289,2021-09-01,34698.75,34780.00,34037.15,34110.50,742.85,588.25
290,2021-08-31,34205.80,34680.65,34043.60,34570.20,637.05,-364.40
291,2021-08-30,34338.75,34480.15,34027.50,34109.20,452.65,229.55
292,2021-08-27,34036.45,34392.85,33799.05,34309.80,593.80,-273.35
293,2021-08-26,34092.90,34375.95,33929.70,34041.10,446.25,51.80
294,2021-08-25,33887.75,34399.85,33764.10,34083.95,635.75,-196.20
295,2021-08-24,34145.25,34262.60,33634.75,33838.40,627.85,306.85
296,2021-08-23,33582.15,34153.40,33567.35,33919.80,586.05,-337.65
297,2021-08-20,32954.20,33652.40,32949.90,33351.35,702.50,-397.15
298,2021-08-18,33482.85,33840.45,33268.60,33448.90,571.85,33.95
299,2021-08-17,32614.00,33487.10,32449.65,33414.75,"1,037.45",-800.75
300,2021-08-16,32671.75,32905.35,32438.25,32577.95,467.10,93.80
301,2021-08-13,32308.85,32821.90,32264.15,32678.80,557.75,-369.95
302,2021-08-12,31667.35,32289.85,31667.35,32245.10,622.50,-577.75
303,2021-08-11,31767.90,31799.75,31522.40,31670.00,277.35,97.90
304,2021-08-10,31489.95,31812.75,31431.15,31713.35,381.60,-223.40
305,2021-08-09,31523.50,31685.40,31324.75,31441.00,360.65,82.50
306,2021-08-06,31251.20,31460.30,31057.60,31303.30,402.70,-52.10
307,2021-08-05,31025.15,31560.20,30980.90,31211.20,579.30,-186.05
308,2021-08-04,31296.80,31338.80,30895.45,30977.10,443.35,319.70
309,2021-08-03,30974.75,31196.45,30872.35,31165.85,324.10,-191.10
310,2021-08-02,30681.95,30832.30,30547.00,30803.00,285.30,-121.05
311,2021-07-30,30546.85,30818.55,30438.35,30480.05,380.20,66.80
312,2021-07-29,30037.20,30406.00,30037.10,30371.40,368.90,-334.20
313,2021-07-28,29934.05,29993.55,29510.35,29954.15,483.20,-20.10
314,2021-07-27,29967.90,30048.35,29698.95,29892.55,349.40,75.35
315,2021-07-26,29886.20,30139.20,29859.60,29940.40,279.60,-54.20
316,2021-07-23,29895.60,30059.70,29848.05,29894.30,211.65,1.30
317,2021-07-22,29335.70,29808.45,29335.70,29779.95,472.75,-444.25
318,2021-07-20,29282.80,29410.50,28992.00,29252.50,418.50,30.30
319,2021-07-19,29248.30,29592.35,29167.35,29264.00,425.00,-15.70
320,2021-07-16,29734.75,29734.75,29287.25,29400.25,447.50,334.50
321,2021-07-15,29303.35,29835.90,29284.80,29718.05,551.10,-414.70
322,2021-07-14,28581.25,29376.90,28534.85,29339.85,842.05,-758.60
323,2021-07-13,28674.70,28681.20,28381.90,28439.75,299.30,234.95
324,2021-07-12,28837.05,28854.55,28421.55,28532.35,433.00,304.70
325,2021-07-09,28669.20,28898.85,28549.25,28662.20,349.60,7.00
326,2021-07-08,28821.75,28934.45,28541.95,28748.95,392.50,72.80
327,2021-07-07,28708.60,28790.30,28381.30,28734.65,409.00,-26.05
328,2021-07-06,28924.00,28986.10,28607.60,28649.40,378.50,274.60
329,2021-07-05,29117.45,29185.60,28907.75,28950.60,277.85,166.85
330,2021-07-02,28983.50,29028.35,28704.00,29007.95,324.35,-24.45
331,2021-07-01,29193.05,29193.05,28953.05,29003.10,240.00,189.95
332,2021-06-30,29057.15,29311.55,29036.95,29168.00,274.60,-110.85
333,2021-06-29,29049.65,29183.85,28934.15,28986.25,249.70,63.40
334,2021-06-28,29259.60,29259.60,28977.75,29068.55,281.85,191.05
335,2021-06-25,29176.75,29284.00,28874.60,29210.55,409.40,-33.80
336,2021-06-24,28395.45,29098.95,28357.30,29048.00,741.65,-652.55
337,2021-06-23,28719.65,28719.65,28229.35,28258.50,490.30,461.15
338,2021-06-22,28514.15,28656.40,28396.50,28523.55,259.90,-9.40
339,2021-06-21,28224.10,28393.05,28083.75,28367.00,309.30,-142.90
340,2021-06-18,28829.50,28934.05,28227.55,28445.60,706.50,383.90
341,2021-06-17,28355.15,28714.60,28343.05,28611.35,371.55,-256.20
342,2021-06-16,28384.15,28600.20,28241.25,28448.85,358.95,-64.70
343,2021-06-15,28384.70,28544.60,28325.90,28377.85,218.70,6.85
344,2021-06-14,28371.90,28467.35,28134.65,28314.10,332.70,57.80
345,2021-06-11,27866.25,28347.50,27820.50,28217.50,527.00,-351.25
346,2021-06-10,27676.50,27822.10,27649.95,27798.00,172.15,-121.50
347,2021-06-09,27691.30,27793.80,27436.35,27539.00,357.45,152.30
348,2021-06-08,27400.80,27732.35,27376.95,27623.80,355.40,-223.00
349,2021-06-07,27078.40,27330.40,26997.80,27295.65,332.60,-217.25
350,2021-06-04,27031.60,27167.50,26914.60,26996.75,252.90,34.85
351,2021-06-03,27088.45,27159.95,26855.20,26987.90,304.75,100.55
352,2021-06-02,27051.40,27118.70,26737.15,26939.65,381.55,111.75
353,2021-06-01,27216.75,27254.15,26953.50,27144.40,300.65,72.35
354,2021-05-31,27144.10,27203.90,26886.80,27115.05,317.10,29.05
355,2021-05-28,27238.10,27278.70,27041.90,27122.80,236.80,115.30
356,2021-05-27,26921.80,27350.25,26916.85,27164.80,433.40,-243.00
357,2021-05-26,26450.70,26905.75,26380.50,26857.30,525.25,-406.60
358,2021-05-25,26275.45,26550.55,26241.15,26393.90,309.40,-118.45
359,2021-05-24,26150.60,26298.55,26095.40,26144.20,203.15,6.40
360,2021-05-21,26012.85,26154.00,25936.60,26105.30,217.40,-92.45
361,2021-05-20,26075.40,26118.25,25821.55,25894.45,296.70,180.95
362,2021-05-19,25949.55,26262.70,25869.65,25982.80,393.05,-33.25
363,2021-05-18,25898.90,26094.10,25840.55,25958.25,253.55,-59.35
364,2021-05-17,25650.45,25770.50,25499.45,25703.55,271.05,-53.10
365,2021-05-14,25896.20,25901.20,25461.95,25588.20,439.25,308.00
366,2021-05-12,26105.20,26105.20,25728.45,25855.45,376.75,249.75
367,2021-05-11,26098.90,26146.50,25968.10,26106.70,178.40,-7.80
368,2021-05-10,26340.60,26390.80,26106.35,26273.45,284.45,67.15
