,Date,Open,High,Low,Close,(High-Low),(Open-Close)
29,2022-09-19,27862.25,27935.40,27534.95,27586.75,400.45,275.50
30,2022-09-16,28074.45,28178.35,27455.75,27728.80,722.60,345.65
31,2022-09-15,28056.40,28257.15,27932.85,28172.10,324.30,-115.70
32,2022-09-14,27447.85,28080.60,27447.55,27954.75,633.05,-506.90
33,2022-09-13,28089.20,28143.80,27953.35,28047.70,190.45,41.50
34,2022-09-12,27752.25,27983.65,27714.80,27946.60,268.85,-194.35
35,2022-09-09,27993.35,27993.35,27658.15,27692.95,335.20,300.40
36,2022-09-08,27870.75,27975.30,27696.05,27783.60,279.25,87.15
37,2022-09-07,27756.35,27827.30,27677.45,27718.80,149.85,37.55
38,2022-09-06,27658.90,27924.00,27642.30,27885.50,281.70,-226.60
39,2022-09-05,27417.40,27595.85,27361.55,27531.70,234.30,-114.30
40,2022-09-02,27748.55,27877.25,27257.85,27358.85,619.40,389.70
41,2022-09-01,27761.40,27877.75,27451.80,27565.80,425.95,195.60
42,2022-08-30,27792.95,28210.75,27761.25,28104.50,449.50,-311.55
43,2022-08-29,27086.60,27782.50,27068.40,27557.45,714.10,-470.85
44,2022-08-26,27613.35,27780.70,27603.35,27724.65,177.35,-111.30
45,2022-08-25,27609.75,27867.45,27432.35,27514.90,435.10,94.85
46,2022-08-24,27474.05,27730.75,27236.30,27561.50,494.45,-87.45
47,2022-08-23,27112.75,27596.25,26819.15,27492.25,777.10,-379.50
48,2022-08-22,27497.70,27642.00,27152.35,27234.50,489.65,263.20
49,2022-08-19,27605.70,27874.35,27341.40,27468.05,532.95,137.65
50,2022-08-18,27563.20,27706.75,27415.35,27630.80,291.40,-67.60
51,2022-08-17,27550.80,27746.20,27538.45,27609.25,207.75,-58.45
52,2022-08-16,27288.00,27489.55,27165.70,27462.30,323.85,-174.30
53,2022-08-12,26688.85,27197.95,26627.10,27163.95,570.85,-475.10
54,2022-08-11,26807.25,26861.75,26583.35,26661.75,278.40,145.50
55,2022-08-10,26772.05,26825.60,26526.95,26664.75,298.65,107.30
56,2022-08-08,26407.60,26762.95,26334.40,26728.85,428.55,-321.25
57,2022-08-05,26842.10,26902.55,26272.90,26418.65,629.65,423.45
58,2022-08-04,27115.60,27173.25,26512.05,26803.75,661.20,311.85
59,2022-08-03,27121.60,27283.60,26780.10,27052.25,503.50,69.35
60,2022-08-02,26770.25,27088.10,26683.85,27038.50,404.25,-268.25
61,2022-08-01,26101.30,26825.10,26045.15,26746.45,779.95,-645.15
62,2022-07-29,25715.30,26052.60,25658.50,26018.40,394.10,-303.10
63,2022-07-28,25422.10,25595.65,25302.50,25555.55,293.15,-133.45
64,2022-07-27,25255.90,25328.65,25170.00,25278.65,158.65,-22.75
65,2022-07-26,25403.90,25476.60,25225.05,25273.35,251.55,130.55
66,2022-07-25,25549.40,25559.20,25234.80,25360.85,324.40,188.55
67,2022-07-22,25839.45,25870.50,25550.55,25621.65,319.95,217.80
68,2022-07-21,25595.10,25775.00,25546.50,25719.60,228.50,-124.50
69,2022-07-20,25954.75,25970.30,25513.50,25608.20,456.80,346.55
70,2022-07-19,25161.70,25489.20,25161.70,25372.70,327.50,-211.00
71,2022-07-18,25174.85,25334.50,25128.10,25279.15,206.40,-104.30
72,2022-07-15,25200.35,25256.05,24834.95,24964.50,421.10,235.85
73,2022-07-14,24938.30,25094.80,24520.25,24975.35,574.55,-37.05
